trade_id,counterparty_id,legal_entity,product,asset_class,notional,mtm,collateral,margining,maturity_years,add_on_factor,counterparty_type,rating,credit_limit
T0002840,CP0001,JPM_EMEA_FR,FX Forward,FX,4500238.685705489,183833.88566403073,0.0,Unmargined,6.429188238801307,0.04,Bank,A,95932735.95865563
T0002841,CP0043,JPM_EMEA_UK,Securities Financing,SFT,7168973.5670924,-42899.10281330904,0.0,Unmargined,3.7740890427355986,0.03,Sovereign,BBB,49927818.8163345
T0002842,CP0059,JPM_EMEA_UK,Commodity Future,Commodity,38702605.77301674,-1123150.6747910671,268380.32051720016,Margined,2.027474586781945,0.15,Sovereign,AA,135918044.6131388
T0002843,CP0031,JPM_EMEA_FR,FX Forward,FX,3920727.9225407005,-90135.62466182683,80558.19219515834,Margined,3.9615583360598396,0.04,Asset Manager,AA,127417950.14526652
T0002844,CP0076,JPM_EMEA_FR,Commodity Future,Commodity,12203185.500032106,-1293303.236239143,234428.32808344398,Margined,2.208577409406956,0.15,Asset Manager,BBB,43304880.06050608
T0002845,CP0035,JPM_EMEA_UK,Securities Financing,SFT,1744244.6282466173,-61769.05531091175,0.0,Unmargined,6.535808917773667,0.03,CCP,AAA,34114846.34760766
T0002846,CP0074,JPM_EMEA_DE,FX Forward,FX,749272.941584448,27725.68236015486,8062.076731131553,Margined,3.8282406380041194,0.04,Bank,A,128044647.3762378
T0002847,CP0053,JPM_EMEA_FR,Equity Option,Equity,2812272.0473360894,-57345.311661502754,23908.47690980461,Margined,5.600995818882918,0.08,Asset Manager,A,53275461.77378836
T0002848,CP0019,JPM_EMEA_CH,Securities Financing,SFT,809428.078399819,-13160.533759314267,4080.6594875481796,Margined,4.289292927568881,0.03,CCP,AA,121755579.54253721
T0002849,CP0067,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,4059125.3862010418,-331279.13154883595,22497.869202976748,Margined,2.0544303653754494,0.005,CCP,A,68575504.7535823
T0002850,CP0003,JPM_EMEA_DE,Securities Financing,SFT,1832791.5406469533,-104614.49989844176,0.0,Unmargined,3.5259015987221867,0.03,Corporate,BBB,30977761.748185582
T0002851,CP0016,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,566670.6401309689,23602.80754385595,8463.102529768392,Margined,6.165244753168587,0.005,Sovereign,BBB,22964503.233860675
T0002852,CP0063,JPM_EMEA_FR,Equity Option,Equity,22698969.045996424,490417.8730224758,230923.6372960026,Margined,2.710967005040446,0.08,Asset Manager,AA,87451586.85023838
T0002853,CP0073,JPM_EMEA_UK,Commodity Future,Commodity,2336683.5739975725,-106109.65655597439,36104.56893387653,Margined,2.422256261333962,0.15,Asset Manager,A,35958531.21349318
T0002854,CP0032,JPM_EMEA_FR,Equity Option,Equity,777769.6006203394,-17165.40130046405,12368.913636045721,Margined,6.6971917502499645,0.08,Hedge Fund,A,136500900.33916968
T0002855,CP0053,JPM_EMEA_UK,FX Forward,FX,9820442.197296958,-10026.985786274472,0.0,Unmargined,2.371723759263037,0.04,Asset Manager,A,53275461.77378836
T0002856,CP0056,JPM_EMEA_UK,Equity Option,Equity,1930308.816335132,-80811.35673957969,6334.987353661258,Margined,6.0235324831724775,0.08,Bank,A,25838380.52100277
T0002857,CP0060,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,11899071.773051288,-834660.8169707528,121022.09078835422,Margined,1.2890510050810422,0.005,Sovereign,BB,117319042.5294034
T0002858,CP0073,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,1921104.010856751,-10705.0899857985,11140.547882020037,Margined,5.552488486438034,0.005,Asset Manager,A,35958531.21349318
T0002859,CP0007,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,2328901.4387005107,46674.211649012206,11543.672477268832,Margined,4.326346469892846,0.005,Bank,A,62881957.60326209
T0002860,CP0016,JPM_EMEA_UK,Equity Option,Equity,5647009.260558117,116977.83179054549,144368.59307272854,Margined,0.885366222235531,0.08,Sovereign,BBB,22964503.233860675
T0002861,CP0074,JPM_EMEA_FR,FX Forward,FX,7239221.998291514,221761.320730035,0.0,Unmargined,0.49441890089650437,0.04,Bank,A,128044647.3762378
T0002862,CP0044,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,8625975.84925952,-469033.1597194078,243118.9493206835,Margined,2.123235696901453,0.005,Asset Manager,AA,24863632.30290337
T0002863,CP0043,JPM_EMEA_CH,Securities Financing,SFT,3656671.1891307007,7410.48859109339,0.0,Unmargined,4.6193192751819465,0.03,Sovereign,BBB,49927818.8163345
T0002864,CP0033,JPM_EMEA_UK,FX Forward,FX,6786335.347381929,-63763.034374234616,134979.57393646965,Margined,2.552790403005263,0.04,Bank,BBB,38232381.569819406
T0002865,CP0029,JPM_EMEA_FR,FX Forward,FX,8431063.899657618,-25737.71104795696,159740.5225485387,Margined,1.9345088834788302,0.04,Corporate,AAA,77058489.83965607
T0002866,CP0020,JPM_EMEA_UK,FX Forward,FX,4888392.413722525,-36234.510592800805,82788.21745846055,Margined,4.093955009002391,0.04,Asset Manager,AA,30754899.989917014
T0002867,CP0032,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3468201.805105906,-80169.86502566643,87726.9660258372,Margined,6.670255754891547,0.005,Hedge Fund,A,136500900.33916968
T0002868,CP0006,JPM_EMEA_UK,Commodity Future,Commodity,942706.2156835226,-99571.14365868083,3149.2670667091734,Margined,0.8968764880242649,0.15,CCP,BBB,84218806.50178745
T0002869,CP0024,JPM_EMEA_DE,FX Forward,FX,7282458.548480641,296134.00889547274,78278.95014936844,Margined,4.529840117008218,0.04,CCP,BBB,94324646.8088898
T0002870,CP0080,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,4172302.5774389287,48188.658627942415,21600.947959765534,Margined,6.391194973483585,0.005,Sovereign,A,60342077.47701232
T0002871,CP0014,JPM_EMEA_UK,Securities Financing,SFT,2645019.688022117,-137409.14987674798,0.0,Margined,3.81064819403406,0.03,Sovereign,BBB,65093074.58952882
T0002872,CP0059,JPM_EMEA_UK,Commodity Future,Commodity,14354460.422034618,237704.23555537118,96319.44933828803,Margined,6.7510946464536055,0.15,Sovereign,AA,135918044.6131388
T0002873,CP0003,JPM_EMEA_FR,Equity Option,Equity,959311.6607123315,-15018.66510372162,0.0,Unmargined,4.205367327714452,0.08,Corporate,BBB,30977761.748185582
T0002874,CP0059,JPM_EMEA_FR,Securities Financing,SFT,20704077.809221003,-303605.2403657786,219717.18970549238,Margined,4.724584181243481,0.03,Sovereign,AA,135918044.6131388
T0002875,CP0022,JPM_EMEA_DE,Securities Financing,SFT,3911891.757681409,-105208.41611164472,109017.09125394581,Margined,5.549396198802818,0.03,Asset Manager,A,83791909.26608771
T0002876,CP0057,JPM_EMEA_UK,FX Forward,FX,5494856.866824972,103262.46331313062,157628.85609834723,Margined,1.4380788940050675,0.04,Corporate,A,76562617.80039492
T0002877,CP0040,JPM_EMEA_DE,Equity Option,Equity,2694601.283303582,-75432.19677784014,96900.67237305889,Margined,3.9433351345896943,0.08,Corporate,BBB,119924173.94929542
T0002878,CP0063,JPM_EMEA_UK,Equity Option,Equity,755195.5539599282,-28991.36374276292,20574.505496516907,Margined,4.319130830878801,0.08,Asset Manager,AA,87451586.85023838
T0002879,CP0054,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3478789.758151789,137798.57895921508,107373.03694977844,Margined,0.8850262718450229,0.005,Asset Manager,A,141685664.10636523
T0002880,CP0045,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5590335.302983101,-35000.24710232082,81626.38830898139,Margined,3.215806997547066,0.005,Bank,AAA,92130821.02089284
T0002881,CP0059,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,7865765.073720434,-40603.26533374369,108756.99085166049,Margined,5.406214676822081,0.005,Sovereign,AA,135918044.6131388
T0002882,CP0078,JPM_EMEA_DE,Equity Option,Equity,3281370.474365838,79528.09615917475,47116.26308897354,Margined,0.33290831867433623,0.08,Hedge Fund,BBB,133693065.30887038
T0002883,CP0048,JPM_EMEA_UK,Commodity Future,Commodity,446531.4340728854,-10433.445641389031,5358.599419385599,Margined,2.9237694504796203,0.15,CCP,A,125072691.36835924
T0002884,CP0014,JPM_EMEA_CH,Commodity Future,Commodity,856100.9449388423,-14027.52307176905,0.0,Unmargined,1.0627376246273217,0.15,Sovereign,BBB,65093074.58952882
T0002885,CP0010,JPM_EMEA_DE,FX Forward,FX,31134420.787244935,333139.37470228947,560963.1973854656,Margined,1.2714527529541786,0.04,Bank,AA,96393794.38310257
T0002886,CP0044,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,1341459.7374459817,-72369.3597867156,11098.509666441823,Margined,3.6123928764356306,0.005,Asset Manager,AA,24863632.30290337
T0002887,CP0035,JPM_EMEA_DE,FX Forward,FX,16665551.747277366,128965.81618162825,16315.676779291505,Margined,0.2548986409739885,0.04,CCP,AAA,34114846.34760766
T0002888,CP0049,JPM_EMEA_UK,FX Forward,FX,1571778.2531222969,-41573.37930118071,23433.563985075365,Margined,3.003449212255022,0.04,Sovereign,AA,61228056.066952996
T0002889,CP0054,JPM_EMEA_FR,Securities Financing,SFT,3332885.520303461,99791.727574358,21522.312637902178,Margined,0.22865087003219514,0.03,Asset Manager,A,141685664.10636523
T0002890,CP0015,JPM_EMEA_FR,Securities Financing,SFT,7474540.312421968,143011.99758518228,0.0,Unmargined,6.482642723542086,0.03,Sovereign,BBB,96819013.89258417
T0002891,CP0060,JPM_EMEA_UK,Securities Financing,SFT,1761384.0896095051,25556.260812235283,19125.06292638812,Margined,6.186530072036476,0.03,Sovereign,BB,117319042.5294034
T0002892,CP0080,JPM_EMEA_CH,Securities Financing,SFT,19658493.750967633,-1105663.5292735605,0.0,Unmargined,1.520885673069259,0.03,Sovereign,A,60342077.47701232
T0002893,CP0026,JPM_EMEA_CH,Securities Financing,SFT,4314678.089935559,-15614.124615484821,90091.94525010054,Margined,0.507340359016048,0.03,Corporate,A,54706836.20194616
T0002894,CP0075,JPM_EMEA_CH,FX Forward,FX,6341689.44812991,-261305.06233353956,0.0,Unmargined,1.7919178083803267,0.04,Sovereign,AA,39926961.16118422
T0002895,CP0075,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,3060833.7712075743,-3949.1997709710463,65145.55278568015,Margined,0.24732377732516125,0.005,Sovereign,AA,39926961.16118422
T0002896,CP0034,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,7729271.7565121045,-626339.9035253616,0.0,Unmargined,5.1567821348573055,0.005,Corporate,AA,92024698.66007642
T0002897,CP0064,JPM_EMEA_UK,FX Forward,FX,19396392.61250362,-1046030.5669597264,219019.56511694464,Margined,4.03856628925396,0.04,CCP,BB,61070776.73800309
T0002898,CP0075,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3507867.9227319174,145984.04994252324,0.0,Unmargined,3.8296849594481572,0.005,Sovereign,AA,39926961.16118422
T0002899,CP0069,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,22556136.37227829,291354.4818319241,0.0,Unmargined,5.971206920321795,0.005,Bank,AA,117082649.47537337
T0002900,CP0032,JPM_EMEA_CH,Securities Financing,SFT,2169937.906747235,-26871.544680890973,31908.10695167906,Margined,5.674721588484517,0.03,Hedge Fund,A,136500900.33916968
T0002901,CP0054,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,8588210.584249903,-273156.76577910845,161402.6590321498,Margined,2.891726970352328,0.005,Asset Manager,A,141685664.10636523
T0002902,CP0048,JPM_EMEA_UK,Securities Financing,SFT,6523484.706580735,-247558.98473003777,129992.19732729155,Margined,4.291841399559549,0.03,CCP,A,125072691.36835924
T0002903,CP0034,JPM_EMEA_FR,Commodity Future,Commodity,1373980.894164574,9625.356417205136,0.0,Unmargined,3.120565136041939,0.15,Corporate,AA,92024698.66007642
T0002904,CP0052,JPM_EMEA_FR,Equity Option,Equity,4953547.892285715,-59576.96860158532,0.0,Unmargined,4.38686741284737,0.08,Hedge Fund,BBB,86957426.80012289
T0002905,CP0075,JPM_EMEA_CH,Equity Option,Equity,4029572.532409677,218131.44525284323,31049.67692048081,Margined,1.1030977399919013,0.08,Sovereign,AA,39926961.16118422
T0002906,CP0003,JPM_EMEA_DE,FX Forward,FX,1704210.894016286,-11020.672056121464,39328.58412840136,Margined,2.1355576419838402,0.04,Corporate,BBB,30977761.748185582
T0002907,CP0073,JPM_EMEA_CH,Equity Option,Equity,5721876.41006059,11759.69897763998,78777.6680545724,Margined,1.8005909629805068,0.08,Asset Manager,A,35958531.21349318
T0002908,CP0030,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,4630125.192865674,-225013.07107385868,26866.014743577973,Margined,1.2138957466203903,0.005,Asset Manager,A,22809570.384442955
T0002909,CP0067,JPM_EMEA_DE,Securities Financing,SFT,3719939.5338541637,-46962.275764845246,1400.4986995994332,Margined,2.9261747130532885,0.03,CCP,A,68575504.7535823
T0002910,CP0009,JPM_EMEA_FR,FX Forward,FX,3734884.491220599,23136.48588537174,0.0,Unmargined,5.099170813889211,0.04,Hedge Fund,BBB,33442385.803931713
T0002911,CP0072,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3655687.2374763917,-47697.57883784624,21888.759899186796,Margined,2.8025938762574127,0.005,Hedge Fund,AA,51326174.75073902
T0002912,CP0036,JPM_EMEA_UK,Equity Option,Equity,2769300.440849013,-47069.79592405935,0.0,Unmargined,6.879317693318234,0.08,Bank,AA,107391212.09517552
T0002913,CP0074,JPM_EMEA_FR,Equity Option,Equity,4600331.9141172785,52636.24743126057,0.0,Unmargined,2.1495302095376947,0.08,Bank,A,128044647.3762378
T0002914,CP0035,JPM_EMEA_DE,FX Forward,FX,2100930.094365706,111388.82369570546,7564.997617053792,Margined,6.639501985197145,0.04,CCP,AAA,34114846.34760766
T0002915,CP0060,JPM_EMEA_CH,Equity Option,Equity,57002997.40986272,289229.10240582796,1027497.7533786122,Margined,1.3951981133252722,0.08,Sovereign,BB,117319042.5294034
T0002916,CP0048,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,977224.4843000838,39134.43977835934,16814.178409303542,Margined,2.2793833733297095,0.005,CCP,A,125072691.36835924
T0002917,CP0017,JPM_EMEA_DE,Equity Option,Equity,2229011.6565451887,48494.56308289491,5711.961581667856,Margined,1.1903662094236611,0.08,Corporate,A,144612697.7213879
T0002918,CP0020,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,2412231.509269045,91549.89821446042,0.0,Unmargined,1.7034755469367229,0.005,Asset Manager,AA,30754899.989917014
T0002919,CP0044,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,30777619.16778051,-656800.4659919901,453248.4524155777,Margined,1.1419254144318196,0.005,Asset Manager,AA,24863632.30290337
T0002920,CP0039,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,1068397.3385000264,-7737.827471633437,14215.970357252827,Margined,4.392549812735814,0.005,Hedge Fund,A,114509299.85729474
T0002921,CP0050,JPM_EMEA_FR,FX Forward,FX,6124007.2343501635,-43462.538500423754,0.0,Unmargined,1.4442752959015588,0.04,Sovereign,A,143876921.35906684
T0002922,CP0065,JPM_EMEA_CH,FX Forward,FX,5127860.041088448,98043.16244564217,66915.80262592275,Margined,0.6416684570327633,0.04,Asset Manager,BBB,120361616.17442845
T0002923,CP0062,JPM_EMEA_CH,FX Forward,FX,5583951.421278413,154867.81466902123,95430.39501389668,Margined,1.9016240653523357,0.04,Sovereign,BBB,136148063.1607222
T0002924,CP0005,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,13771999.700521702,60279.58392894725,0.0,Unmargined,4.764880474083046,0.005,Asset Manager,BBB,25409842.60204602
T0002925,CP0040,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,13492361.639929513,414009.4767921002,89719.7578072517,Margined,3.0289875457182216,0.005,Corporate,BBB,119924173.94929542
T0002926,CP0012,JPM_EMEA_FR,FX Forward,FX,2548073.3755318406,-50239.34783333425,19458.04318037352,Margined,1.1352986865191035,0.04,CCP,AAA,140265615.38898364
T0002927,CP0042,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,4856469.874027459,150493.3294478164,50162.79723916248,Margined,0.4909788132404328,0.005,Sovereign,A,139081539.86788905
T0002928,CP0043,JPM_EMEA_DE,Equity Option,Equity,620141.4566792995,22048.094151500576,8886.458005380873,Margined,5.119015209706496,0.08,Sovereign,BBB,49927818.8163345
T0002929,CP0080,JPM_EMEA_UK,Securities Financing,SFT,4416675.967636295,104729.86402224035,56428.079953184235,Margined,4.943562159245008,0.03,Sovereign,A,60342077.47701232
T0002930,CP0032,JPM_EMEA_FR,FX Forward,FX,1808151.2840719002,8490.974319982144,30439.257524203615,Margined,3.257596756120134,0.04,Hedge Fund,A,136500900.33916968
T0002931,CP0037,JPM_EMEA_CH,Securities Financing,SFT,3319824.550042952,82883.790886276,9954.519350725266,Margined,3.71785549240177,0.03,CCP,AA,56560391.89907108
T0002932,CP0041,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,741501.9380665298,-23201.71152650651,11252.165494736308,Margined,1.7214253805518085,0.005,Bank,BBB,34006322.97426655
T0002933,CP0011,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,5996444.125768758,41631.38822139368,36352.10505475032,Margined,3.423090955216828,0.005,Corporate,AA,42177085.909795195
T0002934,CP0005,JPM_EMEA_UK,Equity Option,Equity,733245.7740496193,7712.181301637999,7958.157464913071,Margined,5.113815969676443,0.08,Asset Manager,BBB,25409842.60204602
T0002935,CP0057,JPM_EMEA_FR,Commodity Future,Commodity,4639371.794294131,-215884.11136940398,0.0,Unmargined,5.412151690641413,0.15,Corporate,A,76562617.80039492
T0002936,CP0025,JPM_EMEA_UK,Commodity Future,Commodity,1173263.014236288,19488.425288951465,0.0,Unmargined,2.416439356094584,0.15,Sovereign,A,81553622.137404
T0002937,CP0030,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,1710273.545729721,-74753.75704809286,0.0,Unmargined,4.768011363150529,0.005,Asset Manager,A,22809570.384442955
T0002938,CP0080,JPM_EMEA_UK,Commodity Future,Commodity,12692692.874482406,-190100.24357574864,22882.816000219333,Margined,3.4310667421276926,0.15,Sovereign,A,60342077.47701232
T0002939,CP0020,JPM_EMEA_UK,FX Forward,FX,7200945.28533047,10021.077228430735,95229.21630143501,Margined,5.188383903203912,0.04,Asset Manager,AA,30754899.989917014
T0002940,CP0073,JPM_EMEA_DE,FX Forward,FX,12622709.06869749,-322835.5476196111,0.0,Unmargined,4.850925533536693,0.04,Asset Manager,A,35958531.21349318
T0002941,CP0051,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,19030091.578539077,54985.382029301705,0.0,Unmargined,5.2649790573214466,0.005,Sovereign,AA,57819318.95821542
T0002942,CP0022,JPM_EMEA_UK,Securities Financing,SFT,1846802.2943354128,4302.116092458489,20437.21868622001,Margined,1.1959394633049008,0.03,Asset Manager,A,83791909.26608771
T0002943,CP0077,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,17908330.999883004,-514082.9497182678,405215.72087603324,Margined,2.288748414233776,0.005,Hedge Fund,BBB,97919762.89770965
T0002944,CP0050,JPM_EMEA_CH,Commodity Future,Commodity,923844.700000429,18365.206773216447,13528.799781617014,Margined,1.8916370216679417,0.15,Sovereign,A,143876921.35906684
T0002945,CP0026,JPM_EMEA_DE,Equity Option,Equity,8435042.003594568,-225599.22709478057,156525.0969208186,Margined,3.157128536083947,0.08,Corporate,A,54706836.20194616
T0002946,CP0037,JPM_EMEA_DE,Commodity Future,Commodity,2442340.123054356,195580.40655771617,43283.295990275335,Margined,3.2811415955308174,0.15,CCP,AA,56560391.89907108
T0002947,CP0030,JPM_EMEA_CH,Equity Option,Equity,1577741.2229985793,-6045.52384149258,0.0,Margined,4.687785029951434,0.08,Asset Manager,A,22809570.384442955
T0002948,CP0068,JPM_EMEA_CH,Securities Financing,SFT,7394705.183951176,-303148.1210061309,84200.91649243352,Margined,4.008769581399795,0.03,Asset Manager,AA,32280666.847996987
T0002949,CP0038,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,10290754.65967165,-354536.6866080829,34735.45700314926,Margined,4.08013036736762,0.005,Sovereign,BBB,105724942.50994723
T0002950,CP0003,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,9989781.771892268,401242.7442807962,53599.82292374299,Margined,4.449244637812485,0.005,Corporate,BBB,30977761.748185582
T0002951,CP0056,JPM_EMEA_CH,Equity Option,Equity,4958752.762858972,-71010.86557143916,118001.89662448972,Margined,1.9465834549529046,0.08,Bank,A,25838380.52100277
T0002952,CP0061,JPM_EMEA_FR,FX Forward,FX,4564238.385996054,-217859.00923953907,41085.24577398819,Margined,1.621614757538458,0.04,CCP,BBB,135803023.8142082
T0002953,CP0032,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,6774468.725697567,202420.7607151244,183862.77713827213,Margined,1.5455604510840297,0.005,Hedge Fund,A,136500900.33916968
T0002954,CP0074,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,5419797.410611857,-78831.41983141445,4002.4804862840538,Margined,5.467165257982948,0.005,Bank,A,128044647.3762378
T0002955,CP0035,JPM_EMEA_FR,FX Forward,FX,6873340.280800223,157191.11261130992,0.0,Unmargined,0.7259688796487848,0.04,CCP,AAA,34114846.34760766
T0002956,CP0022,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,4905189.970469806,160619.5180016256,88778.07817429873,Margined,2.246844305571712,0.005,Asset Manager,A,83791909.26608771
